MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,RoomsPerHousehold,BedroomsRatio,PopulationPerHousehold,IncomeToAgeRatio,IsCoastal,TotalRooms,LuxuryScore
10.3983,31.0,7.888888888888889,1.2006172839506173,1530.0,2.361111111111111,33.49,-117.73,5.00001,18.626543209876544,0.15219092331768388,2.361111111111111,0.324946875,0,5112.0,24.405927272727276
5.0044,38.0,6.0251572327044025,1.2720125786163523,1332.0,2.0943396226415096,33.48,-117.76,3.812,12.6187255250979,0.2111169102296451,2.0943396226415096,0.12831794871794872,0,3831.9999999999995,9.744339837398373
7.8239,29.0,6.666666666666667,1.0426356589147288,612.0,2.372093023255814,33.51,-117.74,5.00001,15.813953488372094,0.15639534883720932,2.372093023255814,0.2607966666666667,0,1719.9999999999998,15.467940229885057
7.8915,3.0,7.7997557997558,1.1233211233211233,2129.0,2.5995115995115996,33.53,-117.73,4.206,20.275555674823075,0.1440200375704446,2.5995115995115996,1.972875,0,6388.0,17.10003459972863
4.9821,13.0,6.638472032742156,1.1077762619372442,1909.0,2.6043656207366985,33.54,-117.72,2.448,17.289008336295737,0.166872174270448,2.6043656207366985,0.3558642857142857,0,4866.0,9.175964647993943
5.1129,14.0,5.706484641638225,1.006825938566553,704.0,2.4027303754266214,33.53,-117.72,2.513,13.711143985369661,0.1764354066985646,2.4027303754266214,0.34086,0,1671.9999999999998,8.57449227683049
5.133,17.0,6.334500875656743,1.0455341506129596,1176.0,2.0595446584938704,33.51,-117.72,3.24,13.046187442683589,0.16505391208183576,2.0595446584938704,0.2851666666666667,0,3617.0000000000005,10.62739610761305
5.7281,4.0,6.835849056603774,1.3849056603773584,1129.0,2.130188679245283,33.49,-117.72,5.00001,14.561648273406908,0.2025945349158156,2.130188679245283,1.14562,0,3623.0,12.509286497890296
9.8321,17.0,7.770609318996415,1.039426523297491,654.0,2.3440860215053765,33.49,-117.73,5.00001,18.21497668323891,0.1337638376383764,2.3440860215053765,0.5462277777777778,0,2168.0,22.84672325830654
6.1785,5.0,7.197784810126582,1.2436708860759493,1238.0,1.9588607594936709,33.51,-117.73,2.959,14.099458219836565,0.17278522752253242,1.9588607594936709,1.02975,0,4549.0,15.029944652406416
6.4211,19.0,7.578723404255319,0.9340425531914893,1584.0,3.370212765957447,33.6,-117.69,2.881,25.541910366681755,0.12324536777091522,3.370212765957447,0.321055,0,3562.0000000000005,11.135325316455695
6.8154,24.0,7.640625,1.0234375,969.0,3.78515625,33.6,-117.68,2.659,28.92095947265625,0.13394683026584867,3.78515625,0.272616,0,1956.0,10.882385632653062
5.4622,17.0,6.417910447761194,1.0776119402985074,1194.0,3.564179104477612,33.6,-117.69,2.27,22.874582312319003,0.16790697674418603,3.564179104477612,0.3034555555555556,0,2150.0,7.680660562459125
3.0461,16.0,5.336734693877551,1.2474489795918366,877.0,2.2372448979591835,33.6,-117.7,2.169,11.939582465639315,0.23374760994263863,2.2372448979591835,0.17918235294117646,0,2092.0,5.021624271079591
3.475,16.0,5.485074626865671,0.9776119402985075,1333.0,3.31592039800995,33.6,-117.69,2.795,18.188070839830697,0.1782312925170068,3.31592039800995,0.20441176470588235,0,2205.0,4.416354466858789
6.5413,12.0,7.489655172413793,0.967816091954023,1464.0,3.3655172413793104,33.6,-117.69,3.32,25.206563614744354,0.12922038060159607,3.3655172413793104,0.5031769230769231,0,3258.0000000000005,11.222514691943129
7.9283,13.0,7.703016241299304,0.988399071925754,1432.0,3.3225058004640373,33.59,-117.69,3.481,25.593316142785625,0.12831325301204818,3.3225058004640373,0.5663071428571429,0,3319.9999999999995,14.128800858829841
8.8636,12.0,7.717777777777778,1.0355555555555556,1569.0,3.486666666666667,33.59,-117.68,3.14,26.90931851851852,0.1341779441405125,3.486666666666667,0.6818153846153846,0,3473.0,15.246796830113919
7.5177,5.0,6.80040733197556,1.0295315682281059,2877.0,2.9297352342158858,33.58,-117.69,3.3,19.923392967508843,0.151392632524708,2.9297352342158858,1.25295,0,6678.000000000001,13.00938082404768
14.9009,8.0,9.860169491525424,1.1144067796610169,899.0,3.809322033898305,33.59,-117.68,5.00001,37.56056090203964,0.11302105715513536,3.809322033898305,1.6556555555555557,0,2327.0000000000005,30.55012713656388
10.3953,8.0,8.225071225071225,1.0,1176.0,3.3504273504273505,33.58,-117.69,5.00001,27.557503591691628,0.12157949428472462,3.3504273504273505,1.1550333333333334,0,2887.0,19.65372043222004
6.126,7.0,6.332386363636363,1.0383522727272727,1731.0,2.4588068181818183,33.47,-117.68,2.856,15.570114766270661,0.16397487662628982,2.4588068181818183,0.76575,0,4457.999999999999,11.215485831622177
5.0527,15.0,6.09556313993174,1.0204778156996588,727.0,2.4812286689419794,33.48,-117.68,2.314,15.124486016144624,0.1674132138857783,2.4812286689419794,0.31579375,0,1786.0,8.84717862745098
4.245,17.0,5.797402597402598,0.9662337662337662,1072.0,2.7844155844155845,33.49,-117.68,2.145,16.14237814133918,0.16666666666666666,2.7844155844155845,0.23583333333333334,0,2232.0,6.502978723404255
2.8357,16.0,4.469565217391304,1.0492753623188407,2557.0,3.705797101449275,33.49,-117.68,1.063,16.563301827347196,0.23476005188067448,3.705797101449275,0.1668058823529412,0,3084.0,2.693347336002464
2.1935,15.0,5.299047619047619,1.1028571428571428,983.0,1.8723809523809525,33.49,-117.67,1.833,9.9218358276644,0.20812365204888567,1.8723809523809525,0.13709375,0,2782.0,4.046629310344827
8.163,10.0,6.0,1.0,128.0,2.098360655737705,33.49,-117.67,2.5,12.59016393442623,0.16666666666666666,2.098360655737705,0.7420909090909091,0,366.0,15.807714285714285
6.323,19.0,6.813953488372093,0.9953488372093023,1481.0,3.444186046511628,33.51,-117.68,4.808,23.468523526230396,0.14607508532423208,3.444186046511628,0.31615000000000004,0,2929.9999999999995,9.694604918890631
6.3568,18.0,6.582018927444795,0.9858044164037855,1649.0,2.6009463722397475,33.49,-117.68,2.943,17.119478251350895,0.14977234603402825,2.6009463722397475,0.33456842105263157,0,4173.000000000001,11.619328252299606
6.1815,25.0,6.519114688128773,0.9678068410462777,1462.0,2.941649899396378,33.48,-117.69,2.885,19.176953066487457,0.14845679012345678,2.941649899396378,0.23775,0,3240.0,10.223614088820826
5.756,13.0,6.9655172413793105,1.303448275862069,679.0,2.3413793103448275,33.47,-117.69,3.056,16.308917954815694,0.18712871287128713,2.3413793103448275,0.41114285714285714,0,2020.0,11.999091847265221
4.0167,18.0,5.030651340996169,1.0153256704980842,1302.0,2.4942528735632186,33.51,-117.66,1.896,12.547716563174353,0.2018278750952018,2.4942528735632186,0.21140526315789473,0,2626.0,5.782814802631579
4.4732,16.0,6.0,1.0613496932515338,862.0,2.644171779141104,33.5,-117.66,1.863,15.865030674846626,0.17689161554192231,2.644171779141104,0.2631294117647059,0,1956.0000000000002,7.364965656565658
4.0388,17.0,4.877598152424942,1.1085450346420322,1893.0,4.371824480369515,33.51,-117.67,1.204,21.32400300817648,0.22727272727272727,4.371824480369515,0.2243777777777778,0,2111.9999999999995,3.667216509028375
3.4792,18.0,4.633802816901408,1.1070422535211268,1490.0,4.197183098591549,33.51,-117.67,1.264,19.4489188653045,0.23890577507598787,4.197183098591549,0.1831157894736842,0,1645.0,3.102050948509485
2.9762,19.0,5.541850220264317,1.0837004405286343,545.0,2.4008810572687223,33.51,-117.67,1.844,13.305323216053095,0.19554848966613672,2.4008810572687223,0.14881,0,1258.0000000000002,4.849818134715027
3.86,23.0,5.518927444794953,1.138801261829653,1480.0,2.334384858044164,33.47,-117.69,3.0,12.883300659773708,0.20634466990568734,2.334384858044164,0.16083333333333333,0,3498.9999999999995,6.388902554399242
4.1563,20.0,4.7357357357357355,1.09009009009009,764.0,2.294294294294294,33.47,-117.7,3.208,10.86517147778409,0.2301838934686113,2.294294294294294,0.1979190476190476,0,1577.0,5.97491804922516
3.5915,21.0,4.580912863070539,1.107883817427386,1423.0,2.9522821576763487,33.47,-117.7,3.056,13.524147311513232,0.24184782608695654,2.9522821576763487,0.16325,0,2207.9999999999995,4.162746456692912
3.668,19.0,4.544658493870402,1.0875656742556918,1728.0,3.0262697022767076,33.47,-117.69,2.438,13.753362307194493,0.23930635838150294,3.0262697022767076,0.1834,0,2594.9999999999995,4.140260983036103
3.8403,21.0,4.886842105263158,1.05,881.0,2.318421052631579,33.47,-117.7,3.5,11.329757617728532,0.2148626817447496,2.318421052631579,0.1745590909090909,0,1857.0,5.655382315622521
3.8992,5.0,7.678861788617886,1.4593495934959348,616.0,2.5040650406504064,33.43,-117.72,5.00001,19.2283693568643,0.1900476442562202,2.5040650406504064,0.6498666666666667,0,1889.0,8.544766589327146
6.065,5.0,5.626865671641791,1.0621890547263682,1016.0,2.527363184079602,33.55,-117.68,3.155,14.221133140268805,0.1887709991158267,2.527363184079602,1.0108333333333335,0,2262.0,9.674915373765868
7.618,5.0,7.0471464019851116,1.0,1363.0,3.3821339950372207,33.54,-117.68,3.414,23.834393414158082,0.14190140845070423,3.3821339950372207,1.2696666666666667,0,2840.0,12.25091732729332
5.753,5.0,6.386243386243386,1.1146384479717812,1546.0,2.72663139329806,33.52,-117.68,3.228,17.412931702173324,0.17453742060204364,2.72663139329806,0.9588333333333333,0,3620.9999999999995,9.858785139611927
6.8007,9.0,6.694444444444445,0.9913194444444444,1646.0,2.857638888888889,33.55,-117.69,3.183,19.130304783950617,0.14808091286307054,2.857638888888889,0.68007,0,3856.0000000000005,11.801754815481548
6.5394,20.0,6.221830985915493,0.9859154929577465,801.0,2.8204225352112675,33.54,-117.69,2.72,17.548192322951795,0.15846066779852858,2.8204225352112675,0.3114,0,1767.0,10.64988
6.0868,17.0,6.29338327091136,0.9712858926342073,2396.0,2.9912609238451937,33.53,-117.69,2.829,18.825151457058205,0.15433445744891888,2.9912609238451937,0.33815555555555554,0,5040.999999999999,9.5976098842665
3.4455,4.0,4.434782608695652,1.2939958592132506,1176.0,2.4347826086956523,33.52,-117.69,3.25,10.797731568998111,0.29178338001867415,2.4347826086956523,0.6891,0,2142.0,4.448620253164557
6.8279,2.0,8.78297161936561,1.2737896494156928,1460.0,2.4373956594323873,33.51,-117.7,2.79,21.407576901959583,0.14502946207945258,2.4373956594323873,2.2759666666666667,0,5261.0,17.44613011170471
4.538,3.0,5.7654417513682565,1.129007036747459,3214.0,2.5129007036747457,33.52,-117.69,2.782,14.48798263400905,0.1958231624627068,2.5129007036747457,1.1345,0,7374.0,7.447854885377255
5.9088,5.0,5.880597014925373,1.1009657594381037,2834.0,2.4881474978050924,33.53,-117.7,2.885,14.631792748286662,0.18722006569125116,2.4881474978050924,0.9848,0,6697.999999999999,9.96152589982381
6.1007,17.0,6.886426592797784,1.1551246537396123,876.0,2.4265927977839334,33.52,-117.71,3.409,16.710553172550856,0.167739340305712,2.4265927977839334,0.3389277777777778,0,2486.0,12.26058221503638
13.1477,11.0,7.822064056939502,0.896797153024911,883.0,3.1423487544483986,33.51,-117.71,4.87,24.579653246539433,0.11464968152866241,3.1423487544483986,1.0956416666666666,0,2198.0,24.827014261168383
6.379,12.0,7.8193979933110365,1.1672240802675586,1543.0,2.580267558528428,33.51,-117.71,5.00001,20.176138969362757,0.14927288280581696,2.580267558528428,0.49069230769230765,0,4676.0,13.931902849135916
10.1122,2.0,8.78665496049166,1.2756804214223003,3550.0,3.1167690956979808,33.57,-117.68,5.00001,27.385974635421768,0.14518385291766586,3.1167690956979808,3.3707333333333334,0,10008.0,21.58304491362764
8.3275,4.0,7.875,0.9821428571428571,705.0,3.1473214285714284,33.55,-117.69,3.842,24.78515625,0.12471655328798185,3.1473214285714284,1.6655000000000002,0,1764.0,15.812389666307858
6.0743,3.0,6.5772357723577235,1.08130081300813,710.0,2.886178861788618,33.55,-117.69,2.743,18.983078855178796,0.16440049443757726,2.886178861788618,1.518575,0,1618.0,10.280562133891214
7.9338,4.0,7.9296,1.1088,1802.0,2.8832,33.54,-117.7,3.547,22.86262272,0.1398305084745763,2.8832,1.58676,0,4956.0,16.201035352286773
7.1736,12.0,6.289002557544757,0.9974424552429667,1054.0,2.6956521739130435,33.55,-117.7,2.621,16.952963415990215,0.15860105734038227,2.6956521739130435,0.5518153846153846,0,2459.0,12.207531072664361
6.9343,2.0,8.091954022988507,1.1685823754789273,703.0,2.6934865900383143,33.56,-117.7,2.985,21.795569648126133,0.14441287878787878,2.6934865900383143,2.3114333333333335,0,2112.0,15.192159336099587
4.1379,3.0,4.458029197080292,1.1624087591240877,1033.0,1.885036496350365,33.56,-117.7,1.833,8.403547738291865,0.2607449856733524,1.885036496350365,1.034475,0,2443.0,6.393984629981026
3.3125,4.0,4.198209718670077,1.1649616368286444,1512.0,1.9335038363171355,33.57,-117.7,1.385,8.117254596712476,0.277490100517819,1.9335038363171355,0.6625,0,3283.0,4.7406004795117695
10.4415,7.0,8.825539568345324,1.0377697841726619,1883.0,3.3866906474820144,33.54,-117.71,4.538,29.889372315097564,0.11758712044018749,3.3866906474820144,1.3051875,0,4906.999999999999,21.00715067650676
7.3878,15.0,7.6875,1.15,962.0,3.00625,33.54,-117.71,3.183,23.110546875,0.14959349593495933,3.00625,0.4617375,0,2460.0,14.176277691107646
4.6336,2.0,4.96078431372549,1.1019607843137256,1066.0,2.0901960784313727,33.58,-117.71,1.875,10.369011918492888,0.22213438735177868,2.0901960784313727,1.5445333333333335,0,2529.9999999999995,7.438456852791879
3.6196,9.0,4.109215017064846,1.21160409556314,469.0,1.6006825938566553,33.57,-117.7,1.199,6.577548952230078,0.29485049833887045,1.6006825938566553,0.36196,0,1204.0,5.719158005249343
4.045,4.0,5.052227342549923,1.1566820276497696,1285.0,1.9738863287250383,33.57,-117.71,2.26,9.972522481070124,0.22894496807540288,1.9738863287250383,0.8089999999999999,0,3288.9999999999995,6.871903409090908
4.877,6.0,4.782552083333333,1.1471354166666667,1846.0,2.4036458333333335,33.57,-117.71,1.443,11.49556138780382,0.23985842635447865,2.4036458333333335,0.6967142857142857,0,3672.999999999999,6.852800688599846
6.2661,4.0,6.290155440414508,1.038860103626943,959.0,2.4844559585492227,33.51,-117.68,2.685,15.627614164138635,0.16515650741350904,2.4844559585492227,1.25322,0,2428.0,11.311591672862454
4.6607,4.0,5.012295081967213,1.1270491803278688,505.0,2.069672131147541,33.51,-117.69,1.73,10.373807444235421,0.2248569092395748,2.069672131147541,0.9321400000000001,0,1223.0,7.610195060080108
5.5677,4.0,5.92191435768262,1.1209068010075567,834.0,2.1007556675062973,33.5,-117.7,2.454,12.440495149388678,0.18928115695448747,2.1007556675062973,1.11354,0,2351.0,10.63335718927701
8.583,5.0,7.2727272727272725,1.0995670995670996,617.0,2.670995670995671,33.49,-117.71,3.977,19.4254230617867,0.1511904761904762,2.670995670995671,1.4305,0,1679.9999999999998,17.004056603773584
8.7591,4.0,7.422045680238332,1.0297914597815292,2969.0,2.9483614697120157,33.5,-117.7,4.347,21.882873510057205,0.13874765854963872,2.9483614697120157,1.75182,0,7474.000000000002,16.465169366197184
6.3579,10.0,7.357446808510638,1.3574468085106384,1156.0,2.4595744680851066,33.48,-117.7,3.367,18.096188320507018,0.1844997108155003,2.4595744680851066,0.5779909090909091,0,3458.0,13.521290405904058
6.3088,6.0,7.038608400509122,1.1438268985999152,6223.0,2.6402206194314806,33.48,-117.7,3.403,18.583479031127816,0.1625075346594334,2.6402206194314806,0.9012571428571429,0,16590.0,12.198483916083916
6.5206,14.0,6.1907790143084265,1.068362480127186,1490.0,2.368839427662957,33.47,-117.71,3.685,14.664961417042218,0.17257318952234205,2.368839427662957,0.4347066666666667,0,3894.0,11.982641057102407
4.89,9.0,7.261061946902655,1.4557522123893805,1720.0,1.9026548672566372,33.46,-117.74,4.541,13.815294854726291,0.20048750761730652,1.9026548672566372,0.489,0,6563.999999999999,12.232454268292683
5.5507,17.0,6.5390243902439025,1.1073170731707318,830.0,2.024390243902439,33.47,-117.71,3.457,13.237537180249852,0.16933979858261844,2.024390243902439,0.3083722222222222,0,2681.0,12.001150564516129
2.8192,29.0,5.350378787878788,1.0265151515151516,3985.0,3.773674242424242,33.68,-117.7,1.625,20.190586619031222,0.19185840707964602,3.773674242424242,0.09397333333333333,0,5650.000000000001,3.159785756794287
8.3634,14.0,7.475778546712803,1.0069204152249136,2025.0,3.5034602076124566,33.71,-117.76,3.551,26.191092659331186,0.13469104373987503,3.5034602076124566,0.5575600000000001,0,4321.0,13.883308259700348
3.2841,15.0,5.4788461538461535,1.0326923076923078,878.0,1.6884615384615385,33.71,-117.75,1.583,9.250821005917159,0.1884871884871885,1.6884615384615385,0.20525625,0,2848.9999999999995,6.692704506437766
7.9125,12.0,6.845238095238095,0.9761904761904762,2042.0,3.4727891156462585,33.7,-117.76,3.449,23.772068351149983,0.1426086956521739,3.4727891156462585,0.6086538461538461,0,4024.9999999999995,12.109434410646386
7.3141,15.0,6.9372937293729375,0.9735973597359736,1060.0,3.4983498349834985,33.71,-117.77,3.371,24.269080373383876,0.14034253092293053,3.4983498349834985,0.45713125,0,2102.0,11.279705209097578
5.5464,3.0,5.224137931034483,1.0761494252873562,1486.0,2.1350574712643677,33.7,-117.77,2.075,11.15383472057075,0.20599559955995597,2.1350574712643677,1.3866,0,3636.0000000000005,9.242305407882677
3.7147,4.0,4.367857142857143,1.1107142857142858,1315.0,2.3482142857142856,33.7,-117.77,1.375,10.256664540816326,0.25429272281275556,2.3482142857142856,0.74294,0,2446.0000000000005,4.845949973333334
6.1062,16.0,7.30188679245283,1.0716981132075472,2356.0,2.963522012578616,33.65,-117.69,2.746,21.639302242791025,0.1467700258397933,2.963522012578616,0.35918823529411764,0,5805.0,11.249283084735005
8.6088,16.0,8.776744186046512,1.0604651162790697,1587.0,3.6906976744186046,33.65,-117.71,3.074,32.39230935640887,0.12082670906200316,3.6906976744186046,0.5064000000000001,0,3774.0000000000005,16.10788854734755
6.1863,16.0,7.317494600431965,1.062634989200864,1249.0,2.697624190064795,33.65,-117.7,3.556,19.73985044479379,0.14521841794569068,2.697624190064795,0.3639,0,3388.0,12.242514252336449
8.111,14.0,8.791044776119403,1.0626865671641792,1293.0,3.8597014925373134,33.64,-117.71,3.089,33.93080864335041,0.12088285229202039,3.8597014925373134,0.5407333333333334,0,2945.0,14.672539926289925
5.8399,16.0,5.589285714285714,0.9785714285714285,950.0,3.392857142857143,33.63,-117.71,2.206,18.963647959183675,0.17507987220447283,3.392857142857143,0.3435235294117647,0,1565.0,7.430441869918701
4.5909,16.0,5.475877192982456,1.0964912280701755,1357.0,2.9758771929824563,33.63,-117.71,2.418,16.295538050169284,0.20024028834601523,2.9758771929824563,0.2700529411764706,0,2497.0,6.322932873690017
3.4261,16.0,5.160377358490566,1.1132075471698113,945.0,2.9716981132075473,33.63,-117.71,2.197,15.335083659665361,0.21572212065813529,2.9716981132075473,0.20153529411764706,0,1640.9999999999998,4.451488598574821
5.2325,16.0,6.492668621700879,1.0923753665689149,1525.0,2.2360703812316713,33.63,-117.7,2.868,14.518064000137596,0.16824751580849143,2.2360703812316713,0.30779411764705883,0,4428.0,10.498192115994563
2.2969,16.0,5.0,0.983739837398374,380.0,1.5447154471544715,33.64,-117.72,0.675,7.723577235772358,0.1967479674796748,1.5447154471544715,0.13511176470588235,0,1230.0,4.5130782747603835
5.0686,19.0,5.973737373737373,0.9939393939393939,1639.0,3.311111111111111,33.62,-117.7,2.256,19.779708193041525,0.16638484950963814,3.311111111111111,0.25343,0,2957.0,7.023359981255857
5.5584,23.0,6.967889908256881,1.084862385321101,1501.0,3.4426605504587156,33.63,-117.7,2.417,23.988079707095363,0.1556945358788677,3.4426605504587156,0.2316,0,3038.0,8.717820960247808
5.8898,22.0,6.445012787723785,0.989769820971867,1338.0,3.421994884910486,33.62,-117.71,2.428,22.054800792773463,0.15357142857142858,3.421994884910486,0.2560782608695652,0,2519.9999999999995,8.584323886639675
10.4498,11.0,7.867364746945899,1.0785340314136125,1993.0,3.4781849912739964,33.72,-117.76,3.861,27.36414998370537,0.13708961845607806,3.4781849912739964,0.8708166666666667,0,4508.0,18.358417147310988
7.9739,14.0,8.115902964959568,1.045822102425876,1359.0,3.6630727762803232,33.72,-117.76,3.687,29.729143205876152,0.12886084357356362,3.6630727762803232,0.5315933333333334,0,3011.0,13.878273352601155
8.7603,10.0,6.73224043715847,0.9480874316939891,1241.0,3.390710382513661,33.72,-117.75,3.625,22.827077547851534,0.14082792207792208,3.390710382513661,0.7963909090909091,0,2464.0000000000005,13.432096577473555
4.3636,15.0,3.7943548387096775,1.0725806451612903,366.0,1.4758064516129032,33.72,-117.76,1.484,5.599733350676379,0.2826780021253985,1.4758064516129032,0.272725,0,941.0,6.68753680781759
3.2229,15.0,2.953216374269006,1.023391812865497,470.0,1.3742690058479532,33.71,-117.76,1.083,4.058513730720564,0.3465346534653465,1.3742690058479532,0.20143125,0,1010.0000000000001,4.008779556650246
4.1167,18.0,5.466666666666667,1.1333333333333333,391.0,6.516666666666667,33.73,-117.74,0.875,35.62444444444444,0.2073170731707317,6.516666666666667,0.21666842105263157,0,328.0,2.9939636363636364
8.2953,11.0,7.471590909090909,0.9289772727272727,1256.0,3.5681818181818183,33.66,-117.69,3.505,26.659994834710744,0.12433460076045627,3.5681818181818183,0.691275,0,2630.0,13.567561567164178
6.9501,5.0,5.880886426592798,0.9542936288088643,1933.0,2.677285318559557,33.66,-117.69,2.257,15.744810890033072,0.1622703721149317,2.677285318559557,1.15835,0,4246.0,11.11492451977401
5.7797,5.0,5.654320987654321,1.0923242082662372,4656.0,2.499194847020934,33.67,-117.67,3.092,14.131249875747997,0.19318397569774062,2.499194847020934,0.9632833333333334,0,10534.0,9.339371038502838
4.7341,4.0,5.274753758424054,1.130637636080871,4762.0,2.468636599274235,33.66,-117.67,2.374,13.021450180204948,0.21434889434889437,2.468636599274235,0.94682,0,10175.0,7.199143252129726
5.928,6.0,5.739922694643843,1.0574268360022088,4783.0,2.6410822749861955,33.65,-117.68,2.399,15.159608088614855,0.18422318422318423,2.6410822749861955,0.8468571428571429,0,10395.0,9.345095541401273
6.5069,4.0,6.062899786780384,1.0341151385927505,2677.0,2.8539445628997866,33.68,-117.64,2.434,17.303179881888152,0.17056444522595393,2.8539445628997866,1.30138,0,5687.0,10.236442683264178
1.9659,6.0,4.795454545454546,1.1590909090909092,125.0,2.840909090909091,33.72,-117.7,5.00001,13.623450413223141,0.24170616113744076,2.840909090909091,0.2808428571428571,0,211.00000000000003,2.4544668639053255
7.5619,15.0,7.640226628895184,1.0594900849858357,2383.0,3.3753541076487252,33.65,-117.69,3.02,25.788470335208533,0.13867259918427882,3.3753541076487252,0.47261875,0,5394.0,13.204560893493039
8.1926,15.0,7.429495472186288,1.0,2380.0,3.0789133247089264,33.64,-117.7,3.266,22.874772605178997,0.13459864182483022,3.0789133247089264,0.5120375,0,5743.0,14.922328512527752
4.9079,23.0,5.707509881422925,1.0276679841897234,792.0,3.130434782608696,33.63,-117.69,2.738,17.866987454889156,0.18005540166204986,3.130434782608696,0.20449583333333332,0,1443.9999999999998,6.781825454545455
5.7559,18.0,6.07223113964687,1.0497592295345104,1843.0,2.958266452648475,33.64,-117.69,2.158,17.963277673144752,0.17287866772402855,2.958266452648475,0.30294210526315785,0,3782.9999999999995,8.829914720194646
6.9741,16.0,6.7676240208877285,0.9712793733681462,1279.0,3.339425587467363,33.64,-117.69,2.62,22.59997682171124,0.14351851851851852,3.339425587467363,0.4102411764705882,0,2592.0,10.876574729241876
2.885,9.0,5.323108384458077,1.0143149284253579,4660.0,4.76482617586912,33.71,-117.82,1.625,25.363686167254233,0.19054936611602,4.76482617586912,0.2885,0,5206.0,2.663942887548776
6.5987,24.0,7.375565610859729,1.0361990950226245,1383.0,3.1289592760180995,33.72,-117.82,2.728,23.07784443397965,0.14049079754601226,3.1289592760180995,0.263948,0,3260.0000000000005,11.78726684931507
2.1719,17.0,5.808743169398907,1.0327868852459017,363.0,1.9836065573770492,33.73,-117.81,2.613,11.522261040938815,0.17779868297271872,1.9836065573770492,0.12066111111111111,0,1063.0,4.2284426739926735
4.821,16.0,5.12133072407045,0.9902152641878669,1317.0,2.5772994129158513,33.72,-117.8,2.014,13.199202668494683,0.19335116545662973,2.5772994129158513,0.28358823529411764,0,2617.0,6.901836433260393
7.3769,16.0,7.68299711815562,1.1152737752161384,1227.0,3.5360230547550433,33.71,-117.81,3.024,27.16725493941483,0.14516129032258066,3.5360230547550433,0.4339352941176471,0,2666.0,12.494800127064805
6.8634,24.0,7.183884297520661,0.9545454545454546,1593.0,3.291322314049587,33.72,-117.82,2.765,23.644478689980193,0.13287316652286454,3.291322314049587,0.274536,0,3477.0,11.489668656716418
5.4248,15.0,5.2927756653992395,1.015209125475285,681.0,2.5893536121673004,33.7,-117.77,1.872,13.704867787592708,0.1918103448275862,2.5893536121673004,0.33905,0,1392.0,7.999281355932204
3.7988,14.0,4.180473372781065,1.1005917159763314,744.0,2.201183431952663,33.69,-117.77,1.841,9.201988725884949,0.26326963906581746,2.201183431952663,0.25325333333333333,0,1412.9999999999998,4.960909796672827
5.0631,15.0,4.310344827586207,0.9741379310344828,261.0,2.25,33.69,-117.77,1.54,9.698275862068966,0.22599999999999998,2.25,0.31644375,0,500.0,6.714986737400531
2.1406,16.0,4.958333333333333,1.0148809523809523,479.0,1.4255952380952381,33.69,-117.77,0.55,7.068576388888888,0.20468187274909963,1.4255952380952381,0.12591764705882352,0,1665.9999999999998,4.3757541104294475
5.1299,16.0,5.776412776412776,0.9901719901719902,2529.0,3.1068796068796067,33.69,-117.78,2.389,17.946619055955665,0.17141641854529988,3.1068796068796067,0.30175882352941175,0,4702.0,7.2153125336524075
6.115,19.0,7.6452599388379205,1.0122324159021407,1027.0,3.140672782874618,33.68,-117.78,3.156,24.011259807909923,0.13240000000000002,3.140672782874618,0.30575,0,2500.0,11.290620384047267
6.0961,16.0,6.967213114754099,1.026639344262295,1575.0,3.2274590163934427,33.69,-117.78,2.955,22.48639478634776,0.14735294117647058,3.2274590163934427,0.35859411764705884,0,3400.0000000000005,10.046892874454679
6.8219,16.0,6.678832116788321,1.0875912408759123,1429.0,3.4768856447688563,33.69,-117.8,3.255,23.221535510682507,0.1628415300546448,3.4768856447688563,0.40128823529411767,0,2745.0,10.17723668478261
5.7115,16.0,6.17741935483871,0.967741935483871,679.0,2.7379032258064515,33.69,-117.79,3.139,16.913176378772114,0.1566579634464752,2.7379032258064515,0.33597058823529413,0,1532.0,9.439070118662354
6.8722,16.0,6.682274247491639,1.0301003344481605,818.0,2.7357859531772575,33.68,-117.79,3.261,18.281272021565755,0.15415415415415415,2.7357859531772575,0.4042470588235294,0,1998.0,12.29244010743062
4.4391,14.0,5.280561122244489,1.034068136272545,1150.0,2.3046092184368736,33.68,-117.8,3.067,12.169629840844012,0.19582542694497154,2.3046092184368736,0.29594,0,2635.0,7.093407216494845
4.2083,14.0,4.825737265415549,0.9705093833780161,874.0,2.3431635388739944,33.69,-117.8,2.51,11.307491608507211,0.20111111111111113,2.3431635388739944,0.2805533333333334,0,1800.0,6.074530874097835
7.9887,15.0,6.837133550488599,1.0488599348534202,873.0,2.8436482084690553,33.69,-117.8,3.28,19.442402571910577,0.15340638399237733,2.8436482084690553,0.49929375,0,2099.0,14.210407881355932
3.631,5.0,4.580882352941177,1.0735294117647058,396.0,2.911764705882353,33.68,-117.8,2.25,13.338451557093425,0.23434991974317815,2.911764705882353,0.6051666666666666,0,623.0,4.2520921052631575
6.9133,8.0,5.976470588235294,1.026470588235294,862.0,2.5352941176470587,33.68,-117.8,2.741,15.152110726643597,0.17175196850393698,2.5352941176470587,0.7681444444444444,0,2032.0000000000002,11.687042928452579
